@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}

@data
2774,'2016/10/07 13:52:41:955',96,310.621552,300.010864,51.706402,270.447296,292.536133,48.236984,281.259949,297.178223,51.381676,322.172852,302.349274,52.208073,366.944763,270.214172,63.777546,10
2775,'2016/10/07 13:52:42:205',96,321.744171,296.738647,52.43602,272.494354,284.551941,49.534035,285.45575,288.381165,52.524914,326.808197,292.340576,53.401936,386.028351,249.681885,64.420113,10
2776,'2016/10/07 13:52:42:454',96,309.922913,299.483215,51.391598,272.734131,289.718689,47.927208,286.593658,295.808868,50.646633,326.356079,300.183258,51.869476,363.80481,275.938629,62.18261,10
2777,'2016/10/07 13:52:42:703',96,325.359009,296.32135,52.768169,272.837463,279.138519,49.923653,287.098877,283.774048,52.779812,328.174561,288.694458,53.583145,386.501587,250.651733,64.295151,10
2778,'2016/10/07 13:52:42:954',96,319.911835,304.549072,51.152958,269.546387,287.628113,47.954983,281.74646,294.388367,50.694633,321.839844,300.305542,51.81451,367.644684,271.089569,64.108147,10
2779,'2016/10/07 13:52:43:205',96,327.794434,297.189972,53.262421,271.934509,282.153198,50.38903,286.070221,287.418884,53.152554,327.945374,293.413513,53.748806,388.428619,253.997437,65.42733,10
2780,'2016/10/07 13:52:43:456',96,313.411591,294.203491,52.05822,271.190155,283.918213,48.437572,285.096649,290.735962,51.060398,324.071564,295.771027,52.426552,367.435883,270.447327,63.366135,10
2781,'2016/10/07 13:52:43:704',96,322.109497,287.134766,53.348629,269.729004,276.050903,50.411732,284.169647,281.361237,53.212486,325.281647,287.235138,53.991688,386.069519,249.234177,65.411079,10
2782,'2016/10/07 13:52:43:955',96,315.809875,288.250793,52.778072,271.867554,279.046967,49.400284,286.425995,285.049469,52.131882,326.262451,289.763062,53.270588,367.387573,266.770416,63.253387,10
2783,'2016/10/07 13:52:44:205',96,322.247803,288.035156,52.98196,270.413452,276.133698,50.464676,285.310303,281.501556,53.244328,326.858704,287.135498,53.968445,384.836731,252.167221,65.321083,10
2784,'2016/10/07 13:52:44:458',96,322.353821,292.291016,53.252151,273.020416,279.954895,49.858669,287.125427,285.09906,52.686699,327.369995,290.475281,53.667633,369.71637,267.800415,63.557663,10
2785,'2016/10/07 13:52:44:706',96,319.473358,292.304352,52.385792,271.476135,278.48645,49.159325,283.969116,283.962921,52.085876,324.450562,290.514832,53.054451,374.973389,262.466003,64.797325,10
2786,'2016/10/07 13:52:44:957',96,324.939972,290.343475,52.735508,276.133545,277.276184,49.689934,292.188232,280.960205,52.535076,332.277374,287.885742,53.354668,374.425964,264.704956,62.718243,10
2787,'2016/10/07 13:52:45:208',96,321.650452,287.964111,52.204651,276.532623,277.164795,49.049057,289.319885,279.354614,52.354816,330.447815,286.927856,53.035275,386.75528,251.541992,64.113533,10
2788,'2016/10/07 13:52:49:962',97,146.043091,213.608002,56.738014,116.256714,202.266113,50.532429,127.746979,201.914001,53.766708,162.383087,206.888428,56.184441,199.197861,156.388763,68.366432,10
2789,'2016/10/07 13:52:50:211',97,147.18364,214.90332,56.273426,117.757996,204.588654,50.310135,127.6409,202.645203,53.780678,161.500763,207.23999,56.325256,195.172287,162.31665,68.353172,10
2790,'2016/10/07 13:52:50:461',97,151.678497,209.356262,57.161282,124.087006,203.132965,51.804523,137.726379,202.733429,54.875443,174.575073,207.382843,56.885696,202.543655,161.043152,68.136635,10
2791,'2016/10/07 13:52:50:712',97,154.771118,206.422974,57.49638,119.962738,201.181488,52.061539,135.642151,204.308868,54.801491,173.640915,208.411163,56.596527,198.832779,157.961823,68.220886,10
2792,'2016/10/07 13:52:50:961',97,156.727814,199.791351,57.513668,122.646881,197.126038,52.49543,139.417725,200.072418,55.155273,177.01442,203.661041,56.919155,200.070618,155.704987,67.687378,10
2793,'2016/10/07 13:52:51:212',97,154.790146,201.444489,56.606522,120.246094,197.180328,51.350883,136.052734,200.666534,54.060612,173.046738,204.717133,55.998749,191.254333,159.11673,67.522766,10
2794,'2016/10/07 13:52:51:461',97,156.803223,198.148071,57.64959,116.108093,193.00885,52.417606,132.97644,196.101318,55.056103,171.658371,200.494873,56.666851,195.528442,150.668182,68.000252,10
2795,'2016/10/07 13:52:51:712',97,147.917633,199.994202,55.738243,118.7164,195.819824,50.481701,134.264221,200.473389,53.14798,169.553619,203.228394,55.443951,184.139832,160.7005,67.439499,10
2796,'2016/10/07 13:52:51:966',97,151.608521,194.686768,56.891914,120.10437,192.594604,52.151745,139.208008,196.739441,54.531055,175.114532,198.84314,56.500156,196.971344,151.102966,67.187843,10
2797,'2016/10/07 13:52:52:213',97,151.090332,197.505005,56.49329,118.652527,193.328552,51.391922,136.839722,198.99411,53.773464,171.435089,201.421906,56.024147,194.272186,154.269409,67.592339,10
2798,'2016/10/07 13:52:52:462',97,156.232544,199.174011,56.953236,117.839661,190.988403,51.681053,137.10318,197.341858,53.931995,171.184723,199.948212,56.200481,194.720123,153.264465,67.691429,10
2799,'2016/10/07 13:52:52:712',97,147.85556,202.638245,55.836578,119.246704,196.682983,50.699215,135.677185,200.949615,53.288139,170.083023,203.619141,55.653088,182.963104,166.693542,67.150642,10
2800,'2016/10/07 13:52:52:962',97,147.710495,198.012207,56.599247,115.96225,193.346191,51.553154,133.193665,197.961273,54.072384,167.819122,201.084259,56.293777,186.7948,160.096252,67.413147,10
2801,'2016/10/07 13:52:53:213',97,150.423782,200.713806,56.317802,117.647064,194.697937,51.370438,142.245514,205.914581,52.792267,175.38089,208.253967,55.041492,181.306595,166.305237,67.166878,10
2802,'2016/10/07 13:52:53:463',97,157.104401,195.044098,57.092583,114.342896,187.572693,52.079033,138.81427,198.59314,53.599068,173.189957,201.699585,55.627682,191.517395,148.705536,67.413948,10
2803,'2016/10/07 13:52:53:715',97,151.924683,191.677216,56.455421,114.370087,186.846924,51.043903,139.893829,198.496216,52.504898,172.486465,200.153381,54.852306,193.628769,142.950287,66.837921,10
2804,'2016/10/07 13:53:33:267',98,274.164185,356.159973,52.044395,200.778885,265.772064,61.86475,280.821838,360.932617,48.816166,314.440002,362.796478,48.132072,344.101288,356.980713,47.567768,4
2805,'2016/10/07 13:53:33:514',98,276.146454,354.598694,51.9753,201.694046,264.914185,61.660896,282.949585,360.038361,48.724819,317.011169,361.738525,47.81744,346.483734,355.682281,47.303802,4
2806,'2016/10/07 13:53:33:763',98,273.326172,351.955139,51.586185,201.141403,263.193665,61.168686,280.87677,357.487854,49.395786,316.536438,359.450684,48.207756,346.766724,353.614197,47.368435,4
2807,'2016/10/07 13:53:34:013',98,269.981934,350.63736,51.1716,201.166397,262.603363,61.061409,277.559265,354.567596,50.180435,314.236603,356.546326,49.442429,346.494568,351.745575,48.298218,4
2808,'2016/10/07 13:53:34:264',98,270.594604,353.060974,51.092419,201.838135,265.782257,61.369408,281.401489,358.143768,49.710598,317.274719,359.758667,49.073566,348.637756,354.105927,48.237988,4
2809,'2016/10/07 13:53:34:516',98,270.3797,353.870178,50.953278,202.028275,266.904846,61.538612,283.625,359.922974,49.242855,318.771515,361.03241,48.718285,349.723999,355.006653,47.981716,4
2810,'2016/10/07 13:53:34:764',98,270.064148,355.284485,51.005424,201.285248,268.545197,61.788334,284.546844,362.397125,48.823093,318.960449,363.239044,48.311787,349.39386,357.008484,47.716324,4
2811,'2016/10/07 13:53:35:014',98,270.456238,356.43219,50.788578,201.574997,269.785217,61.501556,285.305145,363.986267,48.626732,319.686157,364.507263,48.210499,350.219849,358.38736,47.541515,4
2812,'2016/10/07 13:53:35:266',98,268.286438,356.641602,50.331009,202.479492,270.477661,61.087341,282.962921,362.956848,49.024784,318.600647,363.838318,48.628326,350.674133,358.407959,47.850601,4
2813,'2016/10/07 13:53:35:516',98,267.914276,355.748047,50.824463,200.729492,269.756714,61.611122,282.584961,363.111481,49.183052,318.459259,364.428406,48.123768,349.030396,358.129333,47.565636,4
2814,'2016/10/07 13:53:35:767',98,269.276154,355.141968,50.924706,200.713028,268.715118,61.632305,281.548645,363.235352,49.464558,317.541687,364.433716,48.367722,348.052582,357.965881,47.682884,4
2815,'2016/10/07 13:53:42:522',99,216.826248,276.717651,55.087135,147.424316,198.952362,61.088779,236.460022,296.837402,57.116188,275.567963,296.813782,58.008751,314.05481,290.472961,57.1796,4
2816,'2016/10/07 13:53:42:775',99,217.653595,279.950256,56.848385,152.34198,194.947784,64.018326,227.124054,293.431274,57.370937,265.715149,294.072693,58.363384,304.634033,289.292114,57.470581,4
2817,'2016/10/07 13:53:43:026',99,220.250931,280.728882,53.61467,155.901764,193.47583,58.665672,229.728241,288.753815,55.380665,269.930695,290.281891,56.485153,311.235657,285.870239,56.426853,4
2818,'2016/10/07 13:53:43:273',99,224.269318,289.464539,56.195381,154.428131,201.545746,64.763901,230.760712,294.695526,55.662663,268.555481,296.268005,56.602039,305.437164,292.36438,56.474174,4
2819,'2016/10/07 13:53:43:521',99,227.644058,286.76886,56.44175,156.224365,197.755005,64.595154,234.133118,292.429535,55.423862,271.130127,294.013245,56.264359,306.252319,289.832642,56.416286,4
2820,'2016/10/07 13:53:43:771',99,234.396393,283.143799,57.279053,151.551437,194.601532,65.375992,241.266876,290.633545,55.768505,278.324554,291.063904,55.978333,311.593872,285.173248,55.827438,4
2821,'2016/10/07 13:53:44:023',99,234.863724,278.80188,56.091686,150.500107,195.331757,64.596581,251.082748,290.990601,54.070602,286.088348,290.807892,54.403748,318.576691,284.270386,54.437763,4
2822,'2016/10/07 13:54:44:141',100,228.499603,202.548126,58.3521,213.036057,198.374908,54.460037,223.604584,190.782837,58.648308,260.325684,197.547791,60.856804,305.508118,161.279053,71.137589,10
2823,'2016/10/07 13:54:44:392',100,229.695297,202.588806,58.846119,213.282242,196.651459,54.719967,224.441635,191.665375,58.676025,261.050903,199.195007,60.802299,305.333771,161.872711,71.44104,10
2824,'2016/10/07 13:54:44:644',100,234.972473,203.08783,59.622673,214.31813,193.674988,54.947876,226.706955,191.36264,58.627876,262.093719,198.626404,60.789574,305.903015,160.734131,71.478981,10
2825,'2016/10/07 13:54:44:890',100,242.47641,204.409058,60.285019,213.002777,190.747437,55.200535,226.410355,189.994049,58.666348,262.01593,197.534912,60.686737,308.995056,156.198334,71.611618,10
2826,'2016/10/07 13:54:45:141',100,247.265015,203.597168,60.300201,213.687454,188.409088,55.458172,228.033142,189.047028,58.7649,262.523407,195.226318,60.984184,305.306946,156.643799,71.682587,10
2827,'2016/10/07 13:54:45:392',100,253.464249,203.327393,60.249573,212.916672,184.565826,55.633808,228.221161,186.403473,58.73954,263.218109,192.433075,60.851879,307.380127,151.525513,71.566315,10
2828,'2016/10/07 13:54:45:640',100,246.309601,202.413452,60.152008,211.708832,185.700165,55.304729,225.958405,186.929291,58.574589,260.960327,193.155396,60.708126,296.654602,158.404053,71.307846,10
2829,'2016/10/07 13:54:45:890',100,247.727341,197.207458,61.425522,209.904846,180.528595,56.352734,226.630142,184.341553,59.148804,261.257813,189.221375,61.292507,303.871887,150.289215,71.631706,10
2830,'2016/10/07 13:54:46:141',100,246.321945,201.332458,60.533783,212.62085,184.576447,55.662292,227.59198,186.931061,58.736504,262.891968,193.985077,60.683361,297.529572,160.563385,71.324417,10
2831,'2016/10/07 13:54:46:391',100,243.334244,198.329926,61.270905,206.818344,182.643677,55.770668,222.348053,184.676361,58.823929,257.510193,192.300049,60.728966,303.462769,150.859406,71.600258,10
2832,'2016/10/07 13:54:46:641',100,244.006577,206.260376,59.46109,211.538605,190.85675,54.551819,224.439484,190.006958,58.206215,258.937683,197.96051,60.299305,295.526154,164.699371,71.451569,10
2833,'2016/10/07 13:54:46:895',100,247.7612,206.174072,59.725262,212.051849,189.745972,54.798096,225.682922,189.892365,58.263248,259.740997,197.190948,60.415367,304.063446,157.963654,71.371857,10
2834,'2016/10/07 13:54:47:141',100,245.536743,207.504456,59.253574,209.148224,190.960846,54.262749,220.980453,189.811462,57.93663,256.440765,196.057861,60.292995,300.235535,158.712891,71.507172,10
2835,'2016/10/07 13:54:47:391',100,244.819717,204.189178,59.902969,209.347397,191.382874,55.06617,221.764191,187.61972,58.86615,258.676453,194.781189,60.940414,300.663483,157.974182,71.456001,10
2836,'2016/10/07 13:54:47:642',100,242.686066,202.5383,60.017788,208.919952,190.853546,54.960583,221.26503,186.960297,58.821602,258.449097,194.57782,60.765041,299.453308,158.419037,71.397263,10
2837,'2016/10/07 13:54:47:893',100,239.418839,198.730896,60.402489,207.712463,188.592682,55.500961,220.434982,185.000763,59.303459,257.509644,191.831329,61.22094,294.378021,158.39389,71.518112,10
2838,'2016/10/07 13:54:48:142',100,239.814575,196.484772,60.685017,206.22821,185.18161,55.490784,219.546661,182.392822,59.171135,256.025299,188.895172,61.156475,300.251495,151.001709,71.641411,10
2839,'2016/10/07 13:54:48:394',100,228.920303,196.913177,59.755005,207.331085,189.462372,54.97226,219.945557,185.635895,58.860706,255.592621,192.168732,60.996395,293.374237,159.956238,71.330154,10
2840,'2016/10/07 13:54:48:643',100,230.766632,193.572327,60.619484,206.677841,184.817017,55.351982,220.532578,182.323273,58.962345,256.387177,189.084747,61.005066,298.274841,152.269226,71.182449,10
2841,'2016/10/07 13:54:48:892',100,232.590729,200.845306,58.594551,212.222626,195.029297,54.061325,223.303482,190.630493,58.085678,258.919495,197.509369,60.241955,293.248444,167.661011,70.736099,10
2842,'2016/10/07 13:56:07:026',101,270.605164,341.701721,51.718391,364.53772,264.002747,68.627457,416.184845,367.428162,53.457497,449.539886,368.390808,52.158821,476.73819,360.080872,51.973202,12
2843,'2016/10/07 13:56:07:276',101,269.963623,343.347992,51.707199,364.923401,266.907959,68.976082,417.787445,368.386505,53.306591,451.253204,369.2052,52.001595,478.193024,360.982056,51.824707,12
2844,'2016/10/07 13:56:07:525',101,268.833801,342.900269,51.695705,362.814758,267.121887,69.241524,419.054993,366.770691,52.876904,454.827332,366.782715,50.882481,479.509155,359.0784,51.637234,12
2845,'2016/10/07 13:56:07:774',101,268.060944,341.423035,51.699116,362.719208,266.013123,69.365692,422.094879,363.882629,52.051922,455.993835,364.350464,50.650112,480.37442,357.172668,51.535248,12
2846,'2016/10/07 13:56:08:025',101,265.956238,341.056946,51.655781,360.679871,265.662354,69.316086,422.727631,362.559204,51.960869,457.550598,361.4823,50.222221,482.603394,354.734802,51.45866,12
2847,'2016/10/07 13:56:08:276',101,265.362,339.976929,51.579502,361.0466,265.816345,69.437889,426.596619,357.961853,51.572094,460.06311,357.974548,50.356678,487.170349,352.289642,51.558716,12
2848,'2016/10/07 13:56:08:526',101,263.924896,338.844299,51.375893,360.871857,265.564178,69.545578,426.946167,356.396912,51.585968,460.431152,356.881836,50.514202,489.00766,351.657959,51.662941,12
2849,'2016/10/07 13:56:08:776',101,262.271729,338.151184,51.276474,360.630035,265.014893,69.637558,426.924469,355.553406,51.50993,460.484283,356.328979,50.528748,489.499084,351.315887,51.721058,12
2850,'2016/10/07 13:56:09:026',101,262.411896,336.458557,51.100506,360.400787,263.800842,69.455574,426.87793,353.960327,51.352997,460.662964,354.870361,50.380501,489.844177,350.00885,51.64817,12
2851,'2016/10/07 13:56:11:314',102,245.90065,241.096771,62.670036,329.117065,156.073486,78.969437,406.019836,261.296356,63.034431,437.824677,262.010284,62.753613,466.828735,256.115356,63.490623,12
2852,'2016/10/07 13:56:11:562',102,242.043686,240.544617,61.649544,324.677185,157.452698,78.394409,400.011841,261.53363,63.225849,432.911713,262.610535,62.689121,461.779999,256.58548,63.188644,12
2853,'2016/10/07 13:56:11:818',102,237.505447,237.3172,61.86187,320.39917,156.187195,78.501816,393.833862,258.508453,63.952362,426.926849,260.14209,63.329441,454.015381,253.555038,63.730198,12
2854,'2016/10/07 13:56:12:062',102,228.252365,232.743408,61.655624,310.490417,150.927887,77.680733,386.383911,253.541107,64.089149,420.087952,255.12796,63.231167,446.276062,248.322998,63.511269,12
2855,'2016/10/07 13:56:12:313',102,224.117599,231.016174,61.502487,303.897491,148.930634,77.733315,381.861237,251.29158,63.876884,414.814941,252.570908,63.356079,441.835846,246.044571,63.492916,12
2856,'2016/10/07 13:56:12:561',102,222.347595,228.870361,61.377914,301.185486,148.43689,77.65419,377.15683,249.823624,64.016022,410.357239,251.461136,63.467819,438.127777,245.222122,63.545605,12
2857,'2016/10/07 13:56:12:811',102,221.82251,232.007813,61.426941,300.4711,151.452698,78.03421,376.364838,253.240051,63.682777,408.987457,254.714645,63.314297,437.20578,248.587753,63.33403,12
2858,'2016/10/07 13:56:13:063',102,222.931274,232.487,61.405525,300.515198,151.15799,77.823936,377.374115,253.562134,63.484962,409.635132,254.927551,63.251675,438.053345,248.770859,63.292999,12
2859,'2016/10/07 13:56:13:312',102,223.569092,233.563812,61.654945,301.214691,151.122223,77.691635,379.762085,253.531693,63.525528,411.895721,254.629425,63.259094,440.322479,248.266525,63.184067,12
2860,'2016/10/07 13:56:13:562',102,225.684265,235.602081,61.357174,303.148407,152.034424,78.066254,384.031677,254.959335,63.385189,416.987396,255.721298,62.758183,445.078644,249.292313,63.043957,12
2861,'2016/10/07 13:56:16:066',103,413.976685,236.977295,62.328888,531.432983,158.575928,78.468193,581.39093,255.96167,61.01746,612.226135,256.588654,59.836021,645.357666,251.170654,60.801521,12
2862,'2016/10/07 13:56:16:317',103,414.399292,240.087006,61.244648,526.346985,160.532837,77.264282,584.340759,254.08844,60.378571,614.836792,254.439209,59.216518,647.438049,248.620087,59.887093,12
2863,'2016/10/07 13:56:16:567',103,411.503174,238.829987,61.074932,523.322876,158.806763,77.036064,580.234863,252.874634,60.440361,611.106812,253.519745,59.014435,643.845886,247.762146,59.91687,12
2864,'2016/10/07 13:56:16:817',103,409.574585,237.304108,61.17421,521.823914,156.229095,77.154236,579.527222,250.78334,60.567871,610.261169,251.077896,58.934101,642.97998,245.222031,60.054623,12
